customer_id,total_transactions,total_amount,avg_transaction_amount
CUST1591,20,910826.97,45541.3485
CUST1592,22,1106782.11,50308.27772727273
CUST1593,27,1463268.37,54195.12481481482
CUST1594,21,1110432.48,52877.73714285714
CUST1595,26,1369732.4,52682.015384615384
CUST1596,23,1153069.48,50133.455652173914
CUST1597,32,1428590.6,44643.45625
CUST1598,17,958098.99,56358.76411764706
CUST1599,16,689031.5599999999,43064.472499999996
CUST16,25,1306126.78,52245.0712
CUST160,17,901842.4199999999,53049.55411764706
CUST1600,14,699302.87,49950.205
CUST1601,19,876223.1,46117.005263157895
CUST1602,21,791871.63,37708.172857142854
CUST1603,27,970633.13,35949.375185185185
CUST1604,19,714346.31,37597.17421052632
CUST1605,15,737280.24,49152.015999999996
CUST1606,17,789128.93,46419.34882352941
CUST1607,14,698954.92,49925.351428571434
CUST1608,24,1294729.43,53947.05958333333
CUST1609,16,898265.94,56141.62125
CUST161,20,1186013.05,59300.652500000004
CUST1610,17,792162.02,46597.76588235294
CUST1611,15,890181.67,59345.44466666667
CUST1612,23,1049311.99,45622.260434782605
CUST1613,26,1181357.61,45436.83115384616
CUST1614,21,994440.99,47354.33285714286
CUST1615,24,1529368.77,63723.69875
CUST1616,21,1062134.89,50577.8519047619
CUST1617,24,1294362.78,53931.7825
CUST1618,21,925668.62,44079.45809523809
CUST1619,18,990465.26,55025.84777777778
CUST162,23,1149701.42,49987.01826086956
CUST1620,16,846997.14,52937.32125
CUST1621,14,618489.6,44177.82857142857
CUST1622,16,892583.79,55786.486875
CUST1623,21,935015.12,44524.52952380952
CUST1624,23,1106650.5,48115.239130434784
CUST1625,24,1327225.76,55301.073333333334
CUST1626,20,1053560.16,52678.007999999994
CUST1627,29,1442611.68,49745.230344827585
CUST1628,24,884407.51,36850.31291666667
CUST1629,20,1150569.9,57528.494999999995
CUST163,17,875314.3200000001,51489.077647058824
CUST1630,16,719658.25,44978.640625
CUST1631,18,953991.08,52999.50444444444
CUST1632,19,1079594.25,56820.75
CUST1633,18,1042415.59,57911.977222222224
CUST1634,11,517344.71,47031.33727272727
CUST1635,16,842322.86,52645.17875
CUST1636,18,836777.53,46487.640555555554
CUST1637,18,781833.11,43435.17277777778
CUST1638,20,1053018.24,52650.912
CUST1639,25,1190988.34,47639.5336
CUST164,13,719437.22,55341.32461538461
CUST1640,16,1084963.28,67810.205
CUST1641,16,845603.22,52850.20125
CUST1642,16,754770.01,47173.125625
CUST1643,29,1561909.0,53858.93103448276
CUST1644,18,961829.07,53434.948333333334
CUST1645,14,802405.57,57314.68357142857
CUST1646,22,1338005.3,60818.42272727273
CUST1647,22,1171905.49,53268.431363636366
CUST1648,21,1044619.8500000001,49743.80238095239
CUST1649,27,1419774.31,52584.23370370371
CUST165,17,804847.26,47343.95647058824
CUST1650,23,1081917.93,47039.909999999996
CUST1651,16,822813.18,51425.82375
CUST1652,18,916668.61,50926.03388888889
CUST1653,16,733881.17,45867.573125
CUST1654,19,751316.06,39542.95052631579
CUST1655,25,1122138.16,44885.526399999995
CUST1656,14,713635.35,50973.95357142857
CUST1657,21,989605.28,47124.060952380954
CUST1658,19,1055823.32,55569.64842105263
CUST1659,12,761440.63,63453.385833333334
CUST166,28,1252144.31,44719.43964285714
CUST1660,19,789425.33,41548.701578947366
CUST1661,15,842178.87,56145.258
CUST1662,17,786738.48,46278.73411764706
CUST1663,24,1278453.29,53268.887083333335
CUST1664,29,1273783.66,43923.57448275862
CUST1665,20,896450.32,44822.515999999996
CUST1666,25,1092798.05,43711.922
CUST1667,23,1291421.43,56148.757826086956
CUST1668,33,1447834.9000000001,43873.78484848485
CUST1669,25,1430448.09,57217.9236
CUST167,18,953010.99,52945.055
CUST1670,20,899252.72,44962.636
CUST1671,23,1162710.1,50552.61304347827
CUST1672,14,506372.72000000003,36169.48
CUST1673,19,763260.73,40171.61736842105
CUST1674,21,1335909.08,63614.7180952381
CUST1675,25,1181583.15,47263.325999999994
CUST1676,15,758288.55,50552.57
CUST1677,24,1151803.23,47991.80125
CUST1678,24,1011244.29,42135.17875
CUST1679,18,990549.12,55030.50666666667
CUST168,25,1123259.3599999999,44930.37439999999
CUST1680,21,1175096.72,55956.986666666664
CUST1681,16,642323.7000000001,40145.231250000004
CUST1682,23,1192441.6,51845.28695652174
CUST1683,20,1023221.63,51161.0815
CUST1684,19,1071191.22,56378.48526315789
CUST1685,22,926544.51,42115.659545454546
CUST1686,10,477380.41,47738.041
CUST1687,13,481747.72000000003,37057.516923076924
CUST1688,18,836883.8300000001,46493.546111111114
CUST1689,8,462983.42000000004,57872.927500000005
CUST169,23,1013839.22,44079.96608695652
CUST1690,21,1118725.03,53272.62047619048
CUST1691,21,1200439.19,57163.770952380946
CUST1692,20,1286569.67,64328.483499999995
CUST1693,20,914747.76,45737.388
CUST1694,25,1369500.68,54780.0272
CUST1695,11,691724.87,62884.079090909094
CUST1696,26,1557978.16,59922.23692307692
CUST1697,22,1140098.12,51822.64181818182
CUST1698,19,981448.15,51655.165789473685
CUST1699,11,581013.27,52819.38818181818
CUST17,21,1009953.4,48093.01904761905
CUST170,13,645562.07,49658.620769230765
CUST1700,28,1409208.76,50328.88428571429
CUST1701,20,896490.06,44824.503000000004
CUST1702,20,1165873.2,58293.659999999996
CUST1703,22,1070493.13,48658.77863636363
CUST1704,9,452143.19,50238.13222222222
CUST1705,24,1270877.97,52953.24875
CUST1706,17,720353.82,42373.754117647055
CUST1707,16,807054.68,50440.9175
CUST1708,16,831057.94,51941.12125
CUST1709,22,1158148.74,52643.12454545454
CUST171,20,872486.11,43624.3055
CUST1710,20,976203.42,48810.171
CUST1711,28,1321171.85,47184.70892857143
CUST1712,19,1104776.35,58146.12368421053
CUST1713,21,1027692.23,48937.725238095234
CUST1714,14,657860.25,46990.017857142855
CUST1715,26,1217088.44,46811.093846153846
CUST1716,24,1408850.72,58702.113333333335
CUST1717,23,1202831.79,52297.03434782609
CUST1718,20,1035265.08,51763.254
CUST1719,17,761124.73,44772.04294117647
CUST172,20,1066790.13,53339.506499999996
CUST1720,23,1192209.65,51835.202173913036
CUST1721,21,962779.58,45846.64666666667
CUST1722,20,806297.8,40314.89
CUST1723,19,949423.51,49969.658421052634
CUST1724,24,1146857.91,47785.74625
CUST1725,20,1146137.54,57306.877
CUST1726,21,1284246.52,61154.59619047619
CUST1727,22,973198.41,44236.29136363637
CUST1728,17,770008.13,45294.59588235294
CUST1729,14,736243.0900000001,52588.79214285715
CUST173,23,1293999.52,56260.848695652174
CUST1730,20,849032.39,42451.6195
CUST1731,25,1492564.6300000001,59702.5852
CUST1732,14,741830.58,52987.898571428566
CUST1733,24,1392543.8499999999,58022.66041666666
CUST1734,14,561467.61,40104.82928571429
CUST1735,28,1322942.73,47247.95464285714
CUST1736,16,787429.63,49214.351875
CUST1737,16,831822.68,51988.9175
CUST1738,15,711093.65,47406.24333333333
CUST1739,15,787275.5,52485.03333333333
CUST174,17,866962.39,50997.78764705882
CUST1740,12,539200.4,44933.36666666667
CUST1741,19,1006821.71,52990.61631578947
CUST1742,20,1065393.3499999999,53269.667499999996
CUST1743,15,516948.18,34463.212
CUST1744,21,1087911.73,51805.32047619048
CUST1745,27,1357730.77,50286.32481481481
CUST1746,18,949550.16,52752.78666666667
CUST1747,23,906462.76,39411.42434782609
CUST1748,16,772082.56,48255.16
CUST1749,19,1124297.25,59173.53947368421
CUST175,16,841299.52,52581.22
CUST1750,22,1184938.79,53860.854090909095
CUST1751,10,631452.03,63145.203
CUST1752,15,632194.37,42146.291333333334
CUST1753,21,1232975.31,58713.11
CUST1754,23,1060418.99,46105.17347826087
CUST1755,27,1231406.44,45607.64592592592
CUST1756,18,799490.39,44416.13277777778
CUST1757,23,1107724.87,48161.950869565226
CUST1758,18,937566.63,52087.035
CUST1759,17,812998.92,47823.465882352946
CUST176,23,1011368.85,43972.55869565217
CUST1760,12,525303.9400000001,43775.32833333334
CUST1761,18,1006804.85,55933.60277777778
CUST1762,16,654645.71,40915.356875
CUST1763,25,1185085.02,47403.4008
CUST1764,24,1131920.92,47163.371666666666
CUST1765,18,896318.98,49795.49888888889
CUST1766,20,746646.55,37332.3275
CUST1767,24,1370472.68,57103.02833333333
CUST1768,20,933633.91,46681.6955
CUST1769,19,874073.08,46003.84631578947
CUST177,19,932274.06,49067.055789473685
CUST1770,22,1217121.8,55323.718181818185
CUST1771,15,860946.11,57396.40733333333
CUST1772,22,1203766.81,54716.67318181819
CUST1773,21,867790.66,41323.36476190476
CUST1774,19,888274.95,46751.313157894736
CUST1775,11,575155.33,52286.848181818175
CUST1776,22,1206355.22,54834.32818181818
CUST1777,23,916675.7000000001,39855.465217391305
CUST1778,29,1551337.1500000001,53494.38448275863
CUST1779,20,919237.61,45961.8805
CUST178,27,1265710.15,46878.1537037037
CUST1780,13,662323.93,50947.99461538462
CUST1781,22,981897.5700000001,44631.70772727273
CUST1782,21,942387.39,44875.590000000004
CUST1783,15,736909.73,49127.31533333333
CUST1784,16,795541.41,49721.338125
CUST1785,22,1081168.29,49144.01318181818
CUST1786,21,803212.38,38248.20857142857
CUST1787,19,919440.17,48391.58789473685
CUST1788,19,795899.86,41889.466315789476
CUST1789,21,974438.38,46401.82761904762
CUST179,16,798647.83,49915.489375
CUST1790,28,1358598.68,48521.381428571425
CUST1791,19,912245.21,48012.90578947368
CUST1792,22,1120370.91,50925.95045454545
CUST1793,26,1375895.53,52919.05884615385
CUST1794,26,1310574.97,50406.72961538461
CUST1795,20,973236.48,48661.824
CUST1796,19,1195657.32,62929.33263157895
CUST1797,12,692004.3200000001,57667.02666666667
CUST1798,16,775743.82,48483.98875
CUST1799,12,553935.96,46161.329999999994
CUST18,24,1151990.24,47999.59333333333
CUST180,22,1102503.99,50113.817727272726
CUST1800,24,1427921.92,59496.746666666666
CUST1801,16,735732.8300000001,45983.301875000005
CUST1802,20,1137855.8399999999,56892.791999999994
CUST1803,14,682685.86,48763.275714285715
CUST1804,18,983025.9400000001,54612.55222222223
CUST1805,22,1036269.61,47103.16409090909
CUST1806,23,1342805.61,58382.852608695655
CUST1807,19,996544.2,52449.6947368421
CUST1808,21,1160539.36,55263.77904761905
CUST1809,18,602415.84,33467.54666666666
CUST181,21,1079108.79,51386.13285714286
CUST1810,23,1196111.22,52004.83565217391
CUST1811,23,1462400.3900000001,63582.62565217392
CUST1812,25,1453457.83,58138.313200000004
CUST1813,22,1228555.59,55843.43590909091
CUST1814,19,1098749.75,57828.93421052631
CUST1815,31,1463592.06,47212.6470967742
CUST1816,22,1167347.72,53061.26
CUST1817,18,793958.98,44108.83222222222
CUST1818,22,1200352.25,54561.46590909091
CUST1819,18,787843.38,43769.07666666667
CUST182,17,847385.46,49846.20352941176
CUST1820,23,1302100.81,56613.07869565218
CUST1821,30,1304896.42,43496.54733333333
CUST1822,21,1077809.86,51324.27904761905
CUST1823,19,888791.1699999999,46778.48263157895
CUST1824,19,913922.73,48101.19631578947
CUST1825,18,745752.51,41430.695
CUST1826,18,684938.05,38052.11388888889
CUST1827,15,741246.77,49416.45133333334
CUST1828,29,1717410.82,59221.06275862069
CUST1829,19,1113428.39,58601.49421052631
CUST183,13,620114.93,47701.14846153847
CUST1830,22,917250.89,41693.222272727275
CUST1831,21,1064727.57,50701.31285714286
CUST1832,25,1184898.7,47395.948
CUST1833,30,1597126.13,53237.53766666666
CUST1834,17,993106.88,58418.05176470588
CUST1835,11,505104.0,45918.545454545456
CUST1836,15,806918.25,53794.55
CUST1837,31,1326574.16,42792.714838709675
CUST1838,25,1472400.3900000001,58896.015600000006
CUST1839,12,638073.29,53172.77416666667
CUST184,18,990216.34,55012.01888888889
CUST1840,15,675058.12,45003.87466666666
CUST1841,22,973049.0,44229.5
CUST1842,20,967936.79,48396.8395
CUST1843,16,877779.76,54861.235
CUST1844,20,1038981.39,51949.0695
CUST1845,18,1015744.36,56430.24222222222
CUST1846,14,750726.1,53623.29285714286
CUST1847,22,1154131.42,52460.51909090909
CUST1848,22,1151257.12,52329.869090909095
CUST1849,16,789333.27,49333.329375
CUST185,14,685000.16,48928.58285714286
CUST1850,10,566199.05,56619.905000000006
CUST1851,25,1244234.8900000001,49769.3956
CUST1852,22,1299582.13,59071.91499999999
CUST1853,21,931575.12,44360.72
CUST1854,18,829417.1799999999,46078.73222222222
CUST1855,18,886985.8300000001,49276.99055555556
CUST1856,21,1205441.61,57401.98142857143
CUST1857,28,1591678.77,56845.67035714286
CUST1858,23,1019713.23,44335.357826086954
CUST1859,19,1143333.0,60175.42105263158
CUST186,16,634059.53,39628.720625
CUST1860,22,951612.32,43255.10545454545
CUST1861,25,1173721.03,46948.8412
CUST1862,17,536590.92,31564.171764705883
CUST1863,15,465912.92,31060.86133333333
CUST1864,21,1143774.4,54465.44761904761
CUST1865,21,1253875.59,59708.361428571436
CUST1866,17,916398.71,53905.806470588235
CUST1867,22,1165903.22,52995.60090909091
CUST1868,15,705332.8200000001,47022.188
CUST1869,13,629694.38,48438.02923076923
CUST187,17,676644.36,39802.60941176471
CUST1870,14,720689.15,51477.79642857143
CUST1871,13,789802.79,60754.060769230775
CUST1872,22,1150889.68,52313.16727272727
CUST1873,13,658373.77,50644.13615384616
CUST1874,20,834964.15,41748.207500000004
CUST1875,24,1022740.46,42614.18583333333
CUST1876,13,576403.63,44338.74076923077
CUST1877,25,1178450.24,47138.0096
CUST1878,21,1174678.05,55937.05
CUST1879,13,707866.19,54451.24538461538
CUST188,19,947899.42,49889.44315789474
CUST1880,19,882509.21,46447.85315789474
CUST1881,19,1037077.96,54583.05052631579
CUST1882,20,993227.66,49661.383
CUST1883,26,1431772.44,55068.17076923077
CUST1884,17,697893.79,41052.57588235295
CUST1885,20,1043268.1799999999,52163.409
CUST1886,17,697747.04,41043.943529411765
CUST1887,18,921407.12,51189.28444444444
CUST1888,20,863801.08,43190.054
CUST1889,22,1097483.49,49885.61318181818
CUST189,25,1259616.26,50384.6504
CUST1890,21,1118530.92,53263.37714285714
CUST1891,26,1222983.85,47037.84038461539
CUST1892,20,890592.67,44529.6335
CUST1893,13,467974.67,35998.051538461536
CUST1894,22,1334027.23,60637.601363636364
CUST1895,30,1422435.42,47414.513999999996
CUST1896,25,1153039.04,46121.5616
CUST1897,20,1073079.93,53653.996499999994
CUST1898,23,1160934.37,50475.407391304354
CUST1899,25,1357770.34,54310.8136
CUST19,19,928175.5,48851.34210526316
CUST190,24,1101911.86,45912.99416666667
CUST1900,24,1181732.6,49238.85833333334
CUST1901,30,1382270.94,46075.698
CUST1902,15,658893.29,43926.219333333334
CUST1903,16,517282.2,32330.1375
CUST1904,15,770992.48,51399.49866666667
CUST1905,21,1220727.24,58129.86857142857
CUST1906,12,515559.73,42963.31083333333
CUST1907,16,914273.4,57142.0875
CUST1908,22,1211069.85,55048.62954545455
CUST1909,19,897488.9400000001,47236.26
CUST191,23,979765.3,42598.49130434783
CUST1910,30,1232875.3699999999,41095.84566666666
CUST1911,22,1173722.4,53351.01818181818
CUST1912,21,1197412.17,57019.62714285714
CUST1913,17,816605.29,48035.605294117646
CUST1914,14,662908.25,47350.58928571428
CUST1915,16,838839.32,52427.4575
CUST1916,18,868446.2,48247.01111111111
CUST1917,20,1078797.17,53939.858499999995
CUST1918,24,1047336.9500000001,43639.03958333334
CUST1919,17,812960.11,47821.18294117647
CUST192,21,964430.47,45925.26047619047
CUST1920,23,1204903.32,52387.10086956522
CUST1921,17,866698.45,50982.26176470588
CUST1922,20,1080895.8,54044.79
CUST1923,21,1015361.1900000001,48350.53285714286
CUST1924,23,1284770.72,55859.59652173913
CUST1925,23,1183629.6400000001,51462.15826086957
CUST1926,18,804675.96,44704.22
CUST1927,26,1143614.1300000001,43985.15884615385
CUST1928,18,875216.75,48623.15277777778
CUST1929,22,1242828.5,56492.204545454544
CUST193,22,1193010.48,54227.74909090909
CUST1930,24,1505010.51,62708.77125
CUST1931,22,1031570.73,46889.578636363636
CUST1932,18,638907.2,35494.84444444444
CUST1933,16,820917.01,51307.313125
CUST1934,22,981999.54,44636.34272727273
CUST1935,17,932795.51,54870.32411764706
CUST1936,23,1326658.43,57680.80130434782
CUST1937,21,1246267.43,59346.06809523809
CUST1938,18,1017967.74,56553.763333333336
CUST1939,27,1287205.4,47674.27407407407
CUST194,22,1109979.31,50453.605
CUST1940,24,1469842.9,61243.45416666666
CUST1941,23,1301586.74,56590.72782608696
CUST1942,20,1069528.25,53476.4125
CUST1943,23,988272.91,42968.38739130435
CUST1944,24,1316405.23,54850.21791666667
CUST1945,18,899420.86,49967.82555555555
CUST1946,14,649435.77,46388.26928571429
CUST1947,22,1184562.3,53843.74090909091
CUST1948,21,958785.53,45656.45380952381
CUST1949,17,851809.42,50106.43647058824
CUST195,21,1180014.09,56191.147142857146
CUST1950,28,1150272.92,41081.17571428571
CUST1951,15,817796.16,54519.744
CUST1952,17,882689.86,51922.93294117647
CUST1953,18,916823.74,50934.65222222222
CUST1954,23,1146511.0,49848.30434782609
CUST1955,19,850057.75,44739.88157894737
CUST1956,22,1182364.29,53743.83136363637
CUST1957,21,1066606.54,50790.78761904762
CUST1958,26,1294059.94,49771.53615384615
CUST1959,15,813853.67,54256.91133333334
CUST196,18,1124323.83,62462.435000000005
CUST1960,13,555772.37,42751.72076923077
CUST1961,16,773887.94,48367.99625
CUST1962,12,512284.42,42690.36833333333
CUST1963,19,1047437.01,55128.26368421053
CUST1964,21,1138505.45,54214.545238095234
CUST1965,18,1103914.28,61328.571111111116
CUST1966,19,690452.19,36339.588947368415
CUST1967,24,1070980.8900000001,44624.20375000001
CUST1968,17,1099167.55,64656.91470588236
CUST1969,23,1079831.61,46949.200434782615
CUST197,24,1227790.97,51157.957083333335
CUST1970,17,613872.66,36110.156470588234
CUST1971,19,820345.87,43176.09842105263
CUST1972,21,858526.9,40882.23333333334
CUST1973,19,1057026.84,55632.991578947374
CUST1974,25,1212527.34,48501.0936
CUST1975,24,1018382.71,42432.612916666665
CUST1976,23,979999.52,42608.674782608694
CUST1977,20,890007.18,44500.359000000004
CUST1978,23,1013779.65,44077.37608695652
CUST1979,21,1278234.28,60868.299047619046
CUST198,19,1052067.88,55371.99368421052
CUST1980,32,1626395.4,50824.85625
CUST1981,16,649056.13,40566.008125
CUST1982,18,977021.85,54278.99166666667
CUST1983,22,1037388.97,47154.04409090909
CUST1984,10,608882.47,60888.246999999996
CUST1985,15,797167.68,53144.512
CUST1986,8,405207.06,50650.8825
CUST1987,13,611463.38,47035.64461538462
CUST1988,22,1132055.3900000001,51457.06318181819
CUST1989,19,792528.28,41712.01473684211
CUST199,20,938511.28,46925.564
CUST1990,32,1471045.28,45970.165
CUST1991,23,1137921.18,49474.833913043476
CUST1992,18,985069.05,54726.058333333334
CUST1993,20,1118389.44,55919.471999999994
CUST1994,17,496145.33,29185.019411764708
CUST1995,15,544187.0599999999,36279.13733333333
CUST1996,26,1483125.42,57043.28538461538
CUST1997,17,800079.46,47063.49764705882
CUST1998,18,1085469.54,60303.863333333335
CUST1999,22,1236378.63,56199.02863636363
CUST2,22,1172431.13,53292.32409090909
CUST20,17,699714.11,41159.653529411764
CUST200,18,893504.54,49639.141111111116
CUST2000,20,912886.72,45644.335999999996
CUST2001,21,992959.25,47283.77380952381
CUST2002,25,1331244.04,53249.7616
CUST2003,17,893846.47,52579.20411764706
CUST2004,25,1357075.43,54283.017199999995
CUST2005,16,805071.32,50316.9575
CUST2006,14,827970.9299999999,59140.78071428571
CUST2007,20,1033705.51,51685.2755
CUST2008,21,749974.7,35713.08095238095
CUST2009,28,1322500.83,47232.1725
CUST201,21,776206.26,36962.20285714286
CUST2010,20,748979.39,37448.9695
CUST2011,17,896269.33,52721.72529411764
CUST2012,23,1237126.13,53788.092608695646
CUST2013,15,733790.56,48919.37066666667
CUST2014,12,681069.27,56755.7725
CUST2015,13,606492.57,46653.27461538461
CUST2016,21,892002.29,42476.299523809525
