transaction_id,customer_id,merchant_id,amount,country,payment_method,timestamp
TXN654,CUST1290,MER55,81544.15,UK,Net Banking,2026-06-04 11:02:26.342423
TXN657,CUST1860,MER124,61995.08,USA,Debit Card,2026-05-24 23:54:28.553754
TXN658,CUST2183,MER408,56870.39,India,Net Banking,2026-05-22 15:26:53.479767
TXN659,CUST2789,MER111,64899.33,UK,Debit Card,2026-05-28 02:40:07.459597
TXN660,CUST3430,MER499,53932.69,UK,UPI,2026-05-28 17:07:16.453925
TXN661,CUST4731,MER492,65710.61,USA,UPI,2026-06-03 18:50:09.909311
TXN665,CUST2818,MER88,97881.04,USA,UPI,2026-06-01 02:08:25.957265
TXN666,CUST3768,MER240,99141.87,UK,UPI,2026-05-26 13:20:04.521829
TXN668,CUST4131,MER334,53941.77,UK,Debit Card,2026-05-30 13:35:18.725645
TXN671,CUST2557,MER200,62480.66,India,Credit Card,2026-06-14 06:46:27.345673
TXN672,CUST4057,MER188,65972.97,UK,Net Banking,2026-06-08 11:37:15.187566
TXN673,CUST1944,MER406,94925.97,India,UPI,2026-06-01 21:45:50.716233
TXN675,CUST1031,MER246,66682.38,UK,UPI,2026-05-17 13:16:50.057373
TXN680,CUST3355,MER276,51452.49,India,Debit Card,2026-05-17 20:21:34.620602
TXN681,CUST3023,MER472,75518.19,Germany,Credit Card,2026-06-01 07:05:27.951148
TXN682,CUST4683,MER22,69271.0,Singapore,Debit Card,2026-06-12 20:37:51.006826
TXN683,CUST1773,MER64,73627.02,India,UPI,2026-05-21 07:49:33.329127
TXN684,CUST2732,MER153,64038.29,UK,Credit Card,2026-06-10 06:29:13.638858
TXN686,CUST4095,MER414,95946.52,UK,UPI,2026-06-01 07:35:37.064487
TXN687,CUST3882,MER82,96334.48,Singapore,UPI,2026-06-14 03:50:18.950699
TXN691,CUST4708,MER221,97717.41,Singapore,Debit Card,2026-06-07 15:15:29.630820
TXN692,CUST1434,MER363,57821.28,UK,Credit Card,2026-06-13 13:26:20.558613
TXN696,CUST931,MER251,66618.54,USA,Net Banking,2026-06-01 21:55:48.532091
TXN697,CUST4161,MER97,76978.15,Singapore,Debit Card,2026-06-01 04:39:40.630706
TXN701,CUST2672,MER264,61876.14,UK,UPI,2026-06-13 13:47:32.271102
TXN704,CUST4988,MER188,66893.64,UK,Debit Card,2026-05-27 03:04:02.069963
TXN705,CUST3108,MER200,55492.24,USA,Net Banking,2026-06-15 01:10:53.470658
TXN708,CUST505,MER197,79756.66,Singapore,UPI,2026-05-22 04:33:51.896218
TXN711,CUST1313,MER293,79434.65,Singapore,Debit Card,2026-06-13 04:40:07.000199
TXN713,CUST4713,MER324,77804.91,USA,Net Banking,2026-06-14 04:55:20.963943
TXN714,CUST1313,MER308,95470.97,Germany,Net Banking,2026-06-10 07:27:31.356672
TXN715,CUST4187,MER497,89511.9,UK,Debit Card,2026-06-15 14:36:16.968180
TXN717,CUST324,MER78,74244.47,Germany,Debit Card,2026-06-01 22:06:39.548999
TXN719,CUST4344,MER249,63353.09,Germany,UPI,2026-06-11 11:24:12.643220
TXN725,CUST303,MER430,76247.48,Germany,Credit Card,2026-05-24 14:36:08.984987
TXN726,CUST3221,MER151,92914.1,UK,Net Banking,2026-05-17 12:42:12.153167
TXN727,CUST3788,MER28,95321.89,USA,Debit Card,2026-06-07 03:52:38.568325
TXN728,CUST4937,MER418,61731.9,USA,Credit Card,2026-06-08 10:00:13.971340
TXN729,CUST1803,MER381,81171.66,USA,UPI,2026-05-18 10:58:33.299069
TXN732,CUST4339,MER273,82709.36,Singapore,UPI,2026-05-25 20:00:26.017025
TXN735,CUST3633,MER108,85810.67,Germany,Net Banking,2026-05-22 06:23:25.507871
TXN738,CUST654,MER250,85913.38,India,Net Banking,2026-06-06 08:37:46.780469
TXN739,CUST752,MER303,86691.33,Singapore,Debit Card,2026-06-13 00:52:58.425828
TXN740,CUST3444,MER258,70027.56,India,Credit Card,2026-05-24 10:06:26.688924
TXN741,CUST1799,MER402,95412.23,UK,Debit Card,2026-05-19 19:06:58.132701
TXN743,CUST3184,MER476,75177.75,Singapore,Credit Card,2026-05-19 08:10:16.529831
TXN744,CUST1836,MER186,69210.08,Singapore,Debit Card,2026-05-17 16:27:57.206204
TXN745,CUST71,MER137,63791.03,UK,Net Banking,2026-05-22 04:16:33.697100
TXN746,CUST2675,MER28,50312.2,Singapore,Credit Card,2026-05-31 20:14:40.261858
TXN747,CUST1271,MER145,53879.95,USA,Credit Card,2026-06-10 04:09:55.201456
TXN748,CUST4847,MER162,86089.63,UK,UPI,2026-05-18 11:32:06.225201
TXN749,CUST1936,MER500,65311.92,India,UPI,2026-05-19 10:55:55.468567
TXN751,CUST233,MER117,56943.14,Germany,UPI,2026-05-29 10:40:30.385995
TXN754,CUST4279,MER301,78176.01,India,Debit Card,2026-06-15 04:57:04.596880
TXN756,CUST1063,MER157,67830.49,India,Credit Card,2026-05-30 12:18:43.321596
TXN758,CUST4055,MER21,59410.99,India,UPI,2026-05-31 16:08:35.451809
TXN762,CUST530,MER74,55934.96,Singapore,UPI,2026-06-02 22:34:39.247345
TXN763,CUST2194,MER354,51111.2,UK,UPI,2026-05-19 09:09:27.953394
TXN764,CUST120,MER179,88770.9,Germany,Net Banking,2026-05-27 01:44:04.750502
TXN765,CUST3224,MER160,98753.46,Singapore,Credit Card,2026-06-06 02:03:18.811770
TXN767,CUST4418,MER302,65364.31,USA,Credit Card,2026-06-15 08:01:50.884693
TXN768,CUST3071,MER385,59751.42,India,Credit Card,2026-06-10 15:34:34.206450
TXN769,CUST3252,MER95,69309.13,Germany,Credit Card,2026-06-04 15:32:43.935801
TXN770,CUST2383,MER305,84600.77,UK,Debit Card,2026-05-30 22:54:15.295504
TXN772,CUST2054,MER453,99433.21,India,UPI,2026-06-13 20:15:14.954229
TXN773,CUST1601,MER276,94963.55,India,Debit Card,2026-06-06 08:31:43.459685
TXN774,CUST2176,MER345,56420.33,USA,Debit Card,2026-06-10 06:20:55.428946
TXN782,CUST932,MER420,95611.28,Singapore,UPI,2026-05-17 17:49:30.584428
TXN784,CUST2669,MER407,79932.87,UK,Credit Card,2026-06-13 16:32:09.183213
TXN789,CUST3139,MER284,83256.17,Singapore,Credit Card,2026-06-14 22:16:40.110735
TXN791,CUST2434,MER461,85437.11,Singapore,UPI,2026-06-11 23:00:22.339981
TXN793,CUST76,MER232,74175.07,Germany,UPI,2026-06-10 07:00:34.326405
TXN796,CUST2049,MER256,64637.79,India,Debit Card,2026-05-18 07:15:10.724195
TXN797,CUST4061,MER319,99021.4,Singapore,UPI,2026-06-12 00:39:02.687125
TXN799,CUST260,MER236,91349.0,Singapore,Net Banking,2026-06-06 19:04:36.594966
TXN801,CUST4302,MER375,92337.03,USA,Credit Card,2026-05-24 00:25:48.926802
TXN802,CUST4777,MER55,72756.23,India,Net Banking,2026-05-29 13:13:42.202612
TXN805,CUST2557,MER256,99419.28,UK,Credit Card,2026-05-28 03:43:33.100202
TXN808,CUST2971,MER142,56785.66,USA,Credit Card,2026-06-07 12:29:59.107037
TXN814,CUST1759,MER444,50403.34,Germany,Debit Card,2026-05-19 14:53:22.158641
TXN819,CUST4599,MER416,59330.55,Germany,UPI,2026-06-08 07:22:42.789814
TXN823,CUST1547,MER172,84427.64,USA,Debit Card,2026-06-04 00:03:33.876033
TXN824,CUST3012,MER23,90966.04,Germany,UPI,2026-05-21 07:57:29.654465
TXN826,CUST4070,MER180,60691.36,Singapore,Debit Card,2026-06-08 12:57:29.966195
TXN827,CUST4904,MER60,99457.37,USA,Credit Card,2026-05-21 01:26:04.056335
TXN828,CUST1865,MER369,94967.55,Germany,Net Banking,2026-06-08 05:39:53.169843
TXN829,CUST1820,MER29,90766.19,India,Credit Card,2026-05-27 19:20:43.447087
TXN830,CUST139,MER421,91803.31,Singapore,Credit Card,2026-05-30 23:45:49.297868
TXN832,CUST563,MER337,89165.03,UK,Net Banking,2026-06-05 18:13:04.903356
TXN835,CUST952,MER152,88876.94,Germany,Net Banking,2026-06-02 23:42:47.469991
TXN837,CUST4454,MER302,96035.59,USA,Net Banking,2026-05-23 07:46:06.580952
TXN838,CUST3967,MER277,82446.47,India,Debit Card,2026-06-07 15:50:52.606918
TXN839,CUST1028,MER88,55821.35,UK,Credit Card,2026-05-20 17:30:31.342667
TXN843,CUST3043,MER216,91334.13,Singapore,Credit Card,2026-06-07 04:32:53.872401
TXN845,CUST2464,MER163,86396.51,Germany,Net Banking,2026-05-31 02:15:36.797155
TXN849,CUST1287,MER175,99403.93,Singapore,Net Banking,2026-06-08 08:17:58.984915
TXN853,CUST3069,MER222,56234.72,Germany,Credit Card,2026-06-05 20:27:12.591437
TXN854,CUST2967,MER306,72510.34,India,Debit Card,2026-05-26 05:01:04.811376
TXN857,CUST2052,MER48,54986.52,Germany,Debit Card,2026-05-26 11:22:09.549035
TXN859,CUST1339,MER193,96620.72,Singapore,UPI,2026-06-03 11:23:27.401849
TXN861,CUST4472,MER287,71143.57,Germany,UPI,2026-05-18 01:34:25.036687
TXN864,CUST3161,MER151,84958.42,UK,Debit Card,2026-06-08 03:33:32.269006
TXN865,CUST984,MER283,56681.61,Germany,Net Banking,2026-06-11 01:20:28.091479
TXN866,CUST4772,MER42,89297.59,UK,Credit Card,2026-05-21 17:45:10.431883
TXN867,CUST2838,MER310,99610.0,India,Debit Card,2026-05-27 19:07:10.942174
TXN870,CUST1259,MER282,86563.23,Germany,UPI,2026-05-25 12:29:34.108917
TXN871,CUST4360,MER117,81716.92,Singapore,Credit Card,2026-05-28 10:04:32.348660
TXN874,CUST11,MER148,80323.45,India,Credit Card,2026-05-30 09:45:13.483318
TXN875,CUST3251,MER352,65073.96,India,Debit Card,2026-06-12 03:22:41.574018
TXN876,CUST2851,MER51,85515.57,India,Credit Card,2026-06-13 04:43:18.991563
TXN878,CUST406,MER224,98091.34,Singapore,Net Banking,2026-06-02 06:26:50.322618
TXN879,CUST1325,MER35,76638.12,USA,UPI,2026-06-16 02:51:24.457287
TXN880,CUST2659,MER391,65985.05,USA,UPI,2026-05-24 04:25:55.920959
TXN881,CUST792,MER186,94774.91,India,Net Banking,2026-05-27 20:07:16.658670
TXN882,CUST4389,MER391,79962.32,Singapore,Credit Card,2026-06-06 14:16:10.822726
TXN883,CUST3713,MER469,52278.9,Germany,Credit Card,2026-06-16 08:29:11.465827
TXN884,CUST4112,MER457,65020.85,Singapore,Net Banking,2026-05-28 19:19:54.235430
TXN887,CUST2120,MER371,61095.91,USA,Credit Card,2026-06-09 00:21:54.468570
TXN888,CUST2333,MER369,52029.73,India,UPI,2026-05-31 16:15:49.379527
TXN889,CUST3695,MER60,83037.93,India,Debit Card,2026-06-01 16:12:13.862575
TXN890,CUST1127,MER101,95151.21,India,Debit Card,2026-06-06 11:15:45.314923
TXN891,CUST2733,MER68,86970.96,UK,UPI,2026-06-12 17:36:55.282626
TXN892,CUST1635,MER200,80621.21,USA,Debit Card,2026-05-19 18:16:20.898005
TXN894,CUST1621,MER452,79205.05,India,Debit Card,2026-06-04 17:39:45.397486
TXN895,CUST3852,MER406,78609.66,USA,UPI,2026-05-23 06:10:54.219472
TXN896,CUST2868,MER90,70434.07,UK,UPI,2026-06-07 08:25:47.519396
TXN899,CUST4697,MER233,58649.06,UK,Credit Card,2026-06-13 04:08:52.730722
TXN903,CUST1478,MER471,96208.38,UK,Debit Card,2026-06-10 04:37:36.074795
TXN907,CUST280,MER101,90643.13,India,Credit Card,2026-06-01 06:43:15.997822
TXN909,CUST3831,MER370,56320.83,Germany,Debit Card,2026-06-08 15:16:57.854864
TXN910,CUST2610,MER382,85501.72,Germany,Debit Card,2026-05-24 00:07:01.268050
TXN912,CUST3282,MER207,86664.93,India,Credit Card,2026-06-15 22:39:12.080722
TXN913,CUST2817,MER222,62307.32,Singapore,Net Banking,2026-05-23 21:54:46.196210
TXN914,CUST3597,MER75,85715.31,India,Debit Card,2026-06-01 21:32:54.438483
TXN915,CUST4088,MER284,85245.48,India,Credit Card,2026-05-31 08:58:16.522249
TXN918,CUST335,MER420,57390.28,Germany,UPI,2026-06-03 01:13:45.796728
TXN920,CUST3209,MER127,92697.49,Singapore,Credit Card,2026-05-18 19:23:18.854097
TXN923,CUST1583,MER437,57439.05,Singapore,Credit Card,2026-06-01 22:36:33.113887
TXN928,CUST496,MER318,59527.26,India,Net Banking,2026-06-01 20:06:43.411616
TXN929,CUST3744,MER490,50833.15,India,Debit Card,2026-06-05 16:15:48.010495
TXN935,CUST1200,MER258,89308.55,Singapore,UPI,2026-06-04 11:56:43.664439
TXN936,CUST4827,MER290,98169.67,USA,UPI,2026-05-29 19:37:09.658379
TXN937,CUST4029,MER373,95017.42,USA,Net Banking,2026-06-07 19:58:10.301302
TXN938,CUST774,MER39,65416.39,UK,Debit Card,2026-05-30 16:48:05.982822
TXN940,CUST2018,MER157,86215.4,USA,UPI,2026-05-19 17:18:39.985858
TXN941,CUST848,MER262,88790.94,Singapore,Net Banking,2026-05-17 21:44:49.097478
TXN948,CUST2223,MER11,50215.19,Singapore,Net Banking,2026-05-27 13:52:44.351357
TXN949,CUST1278,MER231,81013.37,USA,Debit Card,2026-06-14 09:34:06.297730
TXN950,CUST915,MER23,68764.82,USA,Net Banking,2026-06-10 19:49:58.529592
TXN951,CUST4616,MER87,96753.46,USA,Net Banking,2026-05-23 22:04:29.336118
TXN953,CUST1116,MER175,98887.48,Singapore,Net Banking,2026-06-14 14:29:52.452149
TXN954,CUST3496,MER35,50997.16,Singapore,Credit Card,2026-06-08 17:06:01.097908
TXN955,CUST2124,MER489,86415.77,Germany,UPI,2026-05-24 15:12:34.151391
TXN956,CUST4254,MER14,79925.13,Singapore,Credit Card,2026-05-24 11:20:49.449198
TXN959,CUST3236,MER42,52091.37,India,UPI,2026-05-31 04:05:44.732541
TXN961,CUST1092,MER400,84842.77,UK,Credit Card,2026-06-07 08:15:06.068644
TXN964,CUST3349,MER142,75437.98,UK,Debit Card,2026-06-03 13:39:20.202147
TXN967,CUST774,MER434,61596.02,Germany,UPI,2026-06-06 17:05:09.728487
TXN968,CUST2626,MER433,72511.96,Germany,Credit Card,2026-05-21 12:32:19.328922
TXN969,CUST92,MER73,82772.73,India,UPI,2026-05-26 19:58:31.479386
TXN970,CUST1303,MER262,73521.23,India,Debit Card,2026-06-03 14:30:11.912541
TXN972,CUST116,MER70,55063.65,Germany,Debit Card,2026-05-19 03:52:58.378329
TXN975,CUST1384,MER492,91165.86,USA,UPI,2026-05-19 15:44:47.757791
TXN976,CUST4833,MER431,65632.61,India,UPI,2026-05-21 06:11:39.206825
TXN977,CUST3890,MER112,72147.32,UK,Net Banking,2026-05-20 00:39:04.616224
TXN979,CUST3560,MER48,85685.64,USA,UPI,2026-05-27 08:07:25.991183
TXN981,CUST3440,MER155,63983.34,India,Net Banking,2026-05-23 08:53:55.245131
TXN982,CUST160,MER253,52958.11,India,Debit Card,2026-06-11 09:10:21.086048
TXN987,CUST805,MER455,90544.98,Singapore,Credit Card,2026-05-24 01:31:00.609238
TXN988,CUST3078,MER160,50554.15,India,Debit Card,2026-05-29 18:43:58.346141
TXN989,CUST2903,MER472,52074.88,India,Net Banking,2026-06-04 15:09:08.732150
TXN990,CUST2986,MER488,57223.84,Singapore,Net Banking,2026-06-01 04:46:43.412502
TXN992,CUST3050,MER347,97810.27,UK,Debit Card,2026-06-08 16:05:38.264431
TXN993,CUST3807,MER448,58919.82,UK,UPI,2026-06-12 18:27:27.734084
TXN994,CUST2233,MER347,51720.08,Singapore,UPI,2026-05-20 07:48:49.025196
TXN995,CUST4153,MER268,86635.27,Germany,Credit Card,2026-06-11 15:04:09.512990
TXN999,CUST340,MER76,82280.23,USA,UPI,2026-06-08 08:48:21.252381
TXN1002,CUST2251,MER379,78419.97,USA,Debit Card,2026-06-14 19:06:36.093348
TXN1003,CUST3784,MER310,92435.58,Singapore,Net Banking,2026-05-19 21:57:16.965928
TXN1004,CUST3682,MER450,93241.46,Singapore,Net Banking,2026-05-21 16:41:45.347679
TXN1005,CUST10,MER234,91574.71,Singapore,Credit Card,2026-05-22 10:31:08.868817
TXN1010,CUST4261,MER358,88393.62,Singapore,UPI,2026-05-24 12:29:36.883542
TXN1011,CUST1669,MER487,96916.68,UK,Net Banking,2026-06-12 21:11:51.194715
TXN1013,CUST3763,MER296,86572.78,India,Credit Card,2026-05-18 08:53:19.802920
TXN1019,CUST3637,MER71,67620.06,Singapore,UPI,2026-05-28 05:03:02.496799
TXN1020,CUST2261,MER65,60643.85,UK,UPI,2026-05-26 07:21:21.586101
TXN1022,CUST3235,MER230,67452.76,Germany,Net Banking,2026-06-11 13:39:54.893976
TXN1023,CUST2272,MER367,59426.45,USA,Credit Card,2026-05-27 01:59:59.497868
TXN1024,CUST3361,MER191,69132.72,Singapore,Debit Card,2026-05-20 18:04:56.983158
TXN1025,CUST2640,MER166,92139.64,India,UPI,2026-05-22 11:06:12.014538
TXN1026,CUST1593,MER122,69529.08,Germany,UPI,2026-05-18 23:45:34.370020
TXN1027,CUST4566,MER349,95737.61,Germany,Net Banking,2026-05-28 18:28:12.000992
TXN1029,CUST4812,MER109,88947.91,USA,Net Banking,2026-06-13 09:25:37.954054
TXN1031,CUST397,MER289,74585.67,Germany,Debit Card,2026-05-31 14:37:38.606764
TXN1036,CUST4951,MER40,82020.98,Germany,Credit Card,2026-06-11 20:37:45.665080
TXN1037,CUST4901,MER6,85367.6,USA,UPI,2026-05-17 14:30:55.283340
TXN1038,CUST3347,MER211,60829.76,Singapore,Net Banking,2026-06-09 18:31:55.240613
TXN1040,CUST2040,MER408,67681.79,USA,UPI,2026-05-28 12:48:18.481851
TXN1041,CUST4681,MER45,85246.9,India,Net Banking,2026-05-23 15:19:59.174963
TXN1042,CUST1072,MER488,81611.85,UK,Net Banking,2026-06-01 08:17:59.301348
TXN1043,CUST3274,MER295,72747.01,Singapore,UPI,2026-06-05 09:09:43.637142
TXN1044,CUST3478,MER192,62127.56,Singapore,UPI,2026-05-22 21:52:30.964728
TXN1045,CUST1137,MER258,69642.83,India,Net Banking,2026-06-14 05:44:46.351832
TXN1048,CUST680,MER75,97762.39,UK,Credit Card,2026-06-08 22:40:03.322331
TXN1049,CUST1394,MER137,87241.87,Germany,Debit Card,2026-06-16 08:15:29.711891
TXN1050,CUST4827,MER372,54747.29,UK,UPI,2026-06-15 03:36:37.306989
TXN1052,CUST4933,MER491,80838.25,Germany,Credit Card,2026-05-28 17:16:49.115500
TXN1053,CUST1083,MER321,91926.12,Singapore,UPI,2026-05-31 10:39:40.104542
TXN1054,CUST2082,MER3,90225.24,USA,Credit Card,2026-05-27 19:26:54.405662
TXN1055,CUST766,MER260,73662.52,Germany,Credit Card,2026-06-05 03:47:19.777206
TXN1058,CUST3881,MER105,75430.31,India,Credit Card,2026-05-19 11:54:27.712927
TXN1063,CUST1611,MER216,87235.39,Germany,UPI,2026-05-22 06:46:15.686462
TXN1065,CUST2138,MER76,55264.43,UK,Credit Card,2026-06-01 22:50:44.814673
TXN1066,CUST1644,MER171,60883.34,Germany,UPI,2026-05-25 13:46:21.469679
TXN1069,CUST356,MER427,88595.21,UK,Credit Card,2026-06-03 15:40:18.364403
TXN1072,CUST2200,MER2,64570.34,India,Debit Card,2026-06-06 12:11:28.765049
TXN1076,CUST3998,MER304,53322.04,UK,Debit Card,2026-05-28 11:01:24.425534
TXN1077,CUST308,MER32,68712.41,Singapore,UPI,2026-06-10 02:00:29.158027
TXN1079,CUST4813,MER246,74944.47,India,Debit Card,2026-05-24 08:17:03.202976
TXN1080,CUST3651,MER208,89132.87,Germany,Debit Card,2026-06-06 07:24:10.652557
TXN1081,CUST2009,MER370,94026.7,UK,UPI,2026-06-07 20:47:55.588774
TXN1082,CUST4614,MER200,62786.32,Germany,UPI,2026-06-15 23:20:37.422375
TXN1083,CUST803,MER122,65216.53,USA,Credit Card,2026-06-15 05:26:39.424112
TXN1084,CUST1402,MER58,66204.89,India,Credit Card,2026-06-05 01:15:11.530459
TXN1085,CUST4560,MER470,63750.74,Singapore,UPI,2026-06-01 15:56:47.074681
TXN1088,CUST3996,MER495,62094.0,India,Debit Card,2026-06-16 00:13:43.341581
TXN1090,CUST1623,MER117,56997.8,USA,Credit Card,2026-05-24 22:40:57.402141
TXN1091,CUST1336,MER12,65200.24,USA,UPI,2026-05-19 05:02:29.840402
TXN1095,CUST1390,MER410,72623.12,India,Net Banking,2026-05-18 03:30:32.369942
TXN1096,CUST1556,MER195,87092.07,India,UPI,2026-05-20 22:05:55.376757
TXN1098,CUST3628,MER93,98988.17,Germany,Debit Card,2026-05-19 21:09:49.502690
TXN1099,CUST4365,MER53,88431.85,UK,Debit Card,2026-05-22 21:48:38.585033
TXN1101,CUST3616,MER431,63324.11,India,Debit Card,2026-05-26 18:51:08.212714
TXN1102,CUST1773,MER324,81341.14,USA,Credit Card,2026-06-09 13:24:29.368391
TXN1103,CUST2460,MER380,79566.15,Germany,Net Banking,2026-05-30 11:57:16.055290
TXN1107,CUST651,MER302,66398.6,India,Debit Card,2026-05-23 22:00:24.330791
TXN1108,CUST1667,MER87,80714.82,Singapore,Credit Card,2026-06-08 01:28:33.929061
TXN1111,CUST3059,MER467,69444.25,Germany,Net Banking,2026-06-15 22:32:14.600841
TXN1112,CUST959,MER390,52239.08,UK,Net Banking,2026-05-27 21:16:26.000188
TXN1115,CUST819,MER59,94825.19,Germany,UPI,2026-06-10 05:44:23.427874
TXN1117,CUST253,MER63,50068.06,Germany,UPI,2026-06-09 21:29:45.585828
TXN1120,CUST4485,MER68,53855.17,Singapore,UPI,2026-06-10 21:24:01.779031
TXN1124,CUST4899,MER468,90790.98,Singapore,Credit Card,2026-05-30 07:48:24.246751
TXN1125,CUST4518,MER215,91020.59,Germany,Net Banking,2026-06-02 17:10:44.774693
TXN1129,CUST3683,MER95,98922.27,USA,Debit Card,2026-06-04 00:56:01.694794
TXN1132,CUST4827,MER362,64224.48,USA,Debit Card,2026-05-28 23:32:21.481372
TXN1133,CUST4361,MER79,98979.11,India,UPI,2026-05-30 01:11:27.704366
TXN1135,CUST3561,MER314,97332.29,UK,UPI,2026-06-05 10:32:49.616385
TXN1136,CUST4056,MER429,99558.78,USA,Credit Card,2026-05-21 15:57:48.097580
TXN1137,CUST2415,MER410,62622.15,UK,Credit Card,2026-06-12 16:46:11.328255
TXN1138,CUST4514,MER69,57441.06,Singapore,Debit Card,2026-05-27 22:48:02.234142
TXN1144,CUST731,MER352,69562.89,Singapore,Credit Card,2026-06-12 15:36:41.632884
TXN1145,CUST3015,MER39,89766.47,Singapore,UPI,2026-05-31 04:32:11.279312
TXN1146,CUST3898,MER89,58199.99,USA,Credit Card,2026-06-03 12:05:33.162130
TXN1147,CUST305,MER460,54183.62,UK,Net Banking,2026-06-16 08:00:28.754915
TXN1152,CUST366,MER202,51908.39,USA,Credit Card,2026-05-29 02:07:35.526049
TXN1156,CUST2749,MER313,78261.31,USA,Debit Card,2026-05-25 00:33:29.878512
TXN1159,CUST4649,MER475,76933.84,UK,UPI,2026-06-05 15:46:16.941375
TXN1161,CUST2150,MER341,66431.21,India,Credit Card,2026-06-11 22:54:41.562688
TXN1163,CUST779,MER327,99846.62,USA,Net Banking,2026-06-16 08:23:46.002754
TXN1164,CUST3404,MER450,62846.97,India,Net Banking,2026-06-12 07:23:50.894621
TXN1166,CUST14,MER414,75881.59,UK,UPI,2026-05-27 20:38:46.726683
TXN1167,CUST1988,MER83,53665.84,UK,Net Banking,2026-05-29 20:48:06.388057
TXN1168,CUST3368,MER180,82848.11,Singapore,Debit Card,2026-06-01 23:36:35.587544
TXN1171,CUST3060,MER117,80912.24,Germany,Debit Card,2026-05-21 05:00:16.138250
TXN1172,CUST4495,MER414,58613.94,Singapore,UPI,2026-05-18 04:13:09.004231
TXN1173,CUST4849,MER346,59593.04,Singapore,Net Banking,2026-06-07 03:20:38.951528
TXN1174,CUST4319,MER123,66840.84,USA,Net Banking,2026-05-31 08:39:31.589422
TXN1175,CUST4148,MER365,65524.42,USA,UPI,2026-05-28 02:47:45.210779
TXN1179,CUST2229,MER276,63689.24,India,Credit Card,2026-06-13 13:14:22.967039
TXN1180,CUST3233,MER59,84363.02,Germany,Credit Card,2026-05-22 08:05:38.175317
TXN1181,CUST4240,MER159,79657.95,Germany,Debit Card,2026-06-02 11:28:21.968181
TXN1184,CUST3354,MER344,70594.17,Singapore,Net Banking,2026-06-02 09:39:11.715319
TXN1185,CUST3972,MER189,85796.95,USA,Credit Card,2026-05-20 13:15:40.743931
TXN1187,CUST4467,MER236,74218.82,USA,Net Banking,2026-05-27 23:21:09.066102
TXN1188,CUST1550,MER217,52148.16,UK,Net Banking,2026-05-29 08:19:10.061164
TXN1192,CUST751,MER478,60887.0,Singapore,Net Banking,2026-06-15 22:08:15.466204
TXN1195,CUST3807,MER287,72807.71,USA,Debit Card,2026-06-09 18:53:51.271108
TXN1197,CUST1369,MER368,75946.63,UK,Debit Card,2026-06-14 21:55:07.346640
TXN1203,CUST1367,MER149,69018.85,UK,Debit Card,2026-06-07 12:28:07.264893
TXN1205,CUST4265,MER103,76809.03,Germany,UPI,2026-06-11 05:56:56.496269
TXN1206,CUST4469,MER104,52584.87,India,Credit Card,2026-05-17 19:23:49.019029
TXN1210,CUST4781,MER118,94736.27,India,UPI,2026-05-31 04:11:41.001199
TXN1215,CUST3698,MER380,85493.24,Singapore,UPI,2026-06-05 01:17:50.344363
TXN1218,CUST2189,MER28,92839.59,UK,UPI,2026-06-16 01:36:16.007197
TXN1219,CUST2292,MER493,70641.98,UK,Debit Card,2026-05-28 00:35:37.428073
TXN1220,CUST1428,MER259,94336.59,USA,UPI,2026-06-03 13:19:46.894314
TXN1226,CUST1552,MER104,63294.64,Germany,UPI,2026-05-30 12:49:37.434574
TXN1227,CUST3136,MER316,63927.46,UK,Debit Card,2026-06-06 02:57:39.580663
TXN1228,CUST780,MER120,80473.59,India,Debit Card,2026-05-26 11:26:28.225792
TXN1229,CUST1939,MER195,93516.72,UK,Net Banking,2026-05-25 02:00:53.231162
TXN1232,CUST1592,MER99,72397.47,Germany,UPI,2026-06-13 23:53:15.858716
TXN1234,CUST620,MER147,85023.37,USA,Net Banking,2026-05-26 16:58:44.563260
TXN1235,CUST1808,MER409,84548.1,Singapore,Net Banking,2026-05-23 02:08:20.543524
